35729	40903113
35729	40903113
35778	40903113
35778	40903113
73735	40903113
31643	40903113
72544	40591478
24031	40591478
24031	40591478
72544	40591478
24031	40591478
72544	40591478
29191	40591478
17226	40591478
36281	40591478
24031	40591478
72544	40591478
28917	40591478
17226	40591478
16027	40729807
28177	40729807
23456	40729807
16027	40729807
28177	40729807
23456	40729807
30089	40729807
15377	40729807
47426	27009517
30413	40890566
7754	40890566
33697	40890566
16991	40890566
23456	40890566
30413	40890566
65923	40890566
30618	40890566
133349	40890566
28938	40890566
30089	40890566
15377	40890566
65923	40890566
18070	40890566
28938	40890566
30089	40890566
28938	40890566
30089	40890566
65923	40890566
65923	40890566
18070	40890566
16991	40890566
133349	40890566
33697	40890566
35729	41011156
14434	40259547
51871	40259547
9328	40259547
32161	40259547
102516	40259547
26712	40259547
7772	40259547
26712	40259547
176509	40259547
38472	40259547
53369	40259547
18243	39623556
28790	39623556
18243	39623556
28790	39623556
18243	39623556
28790	39623556
18243	39623556
28790	39623556
18243	39623556
28790	39623556
18243	39623556
28790	39623556
18243	39623556
28790	39623556
18237	39623556
17822	39623556
64645	39476791
23456	39476791
86359	39476791
86359	39476791
49637	39476791
46727	23001866
27897	23001866
176123	23001866
53232	23001866
16236	23001866
15377	23001866
64163	38863086
57704	38863086
57704	38863086
49637	41011569
133341	41011569
16199	41011569
49637	41011569
49637	41011569
49637	41011569
53368	41011569
32315	41011569
9449	41011569
2668	41011569
29191	41011569
32952	41011569
51160	41011569
49637	41011569
49637	41011569
27594	41011569
50807	41011569
50807	41011569
51160	41011569
29191	41011569
49637	41011569
49637	41011569
17790	41011569
38472	41011569
33709	41011569
51143	41011569
15354	41011569
17754	41011569
38472	41011569
49637	41011569
2571	41011569
15377	41011569
15377	41011569
24266	41011569
16199	41011569
25838	41011569
2679	41011569
24031	41011569
33709	41011569
32315	41011569
9449	41011569
2668	41011569
24031	41011569
72544	41011569
16482	41011569
25838	41011569
2679	41011569
4110	41011569
22908	41011569
17754	41011569
29864	41011569
16199	41011569
15377	41011569
37173	41011569
24866	41011569
176123	41011569
37173	41011569
15354	41011569
24266	41011569
16199	41011569
64645	41011569
86359	41011569
23456	41011569
53368	41011569
52306	41011569
