52334	40944835
50229	40944835
15377	40944835
50229	40944835
35582	40944835
29309	40944835
16482	40944835
52313	40944835
4781	41276992
4781	41276992
16092	41276992
22315	41276992
4781	41276992
16235	41276992
49637	41276992
4781	41276992
49637	41276992
16235	41276992
4781	41276992
27897	33654778
27897	33654778
27897	33654778
27897	33654778
27897	33654778
27897	33654778
10545	33654778
30212	33654778
25838	33654778
27897	33654778
28044	33654778
18186	33654778
33709	33654778
16670	33654778
23240	33654778
26214	33654778
46887	33654778
16533	33654778
38196	33654778
77701	33654778
27470	32874513
15377	32874513
15377	32874513
15377	32874513
15377	32874513
32988	32874513
15377	32874513
15377	32874513
17234	32874513
27470	32874513
29191	32874513
29309	32874513
27470	32874513
27470	32874513
29309	32874513
27470	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
16830	32874513
25017	32874513
27470	32874513
29309	32874513
27470	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
44185	32874513
27470	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
29309	32874513
26908	32874513
26908	32874513
27470	32874513
26908	32874513
26908	32874513
27601	32874513
29309	32874513
29309	32874513
29309	32874513
27509	41258123
22315	41258123
27509	41258123
27509	41258123
22315	41258123
24873	41258123
27509	41258123
27509	41258123
49637	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
25806	41258123
26195	41258123
22315	41258123
35186	41258123
26835	41258123
27509	41258123
22315	41258123
22315	41258123
15854	41258123
22315	41258123
15854	41258123
28593	41258123
174486	41258123
27509	41258123
22315	41258123
27509	41258123
27509	41258123
15854	41258123
27509	41258123
24873	41258123
17089	41258123
24873	41258123
24873	41258123
24873	41258123
24873	41258123
24873	41258123
16670	41258123
47357	41258123
41609	41258123
84292	41258123
24873	41258123
24873	41258123
113532	41258123
24873	41258123
36281	41258123
8874	41258123
132950	41258123
27509	41258123
24873	41258123
24873	41258123
27509	41258123
24873	41258123
24873	41258123
27509	41258123
27509	41258123
15377	41258123
37586	41258123
16236	41258123
27509	41258123
27509	41258123
27509	41258123
16236	41258123
16236	41258123
16236	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
24873	41258123
49637	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
49637	41258123
49637	41258123
15377	41258123
27509	41258123
26712	41258123
17996	41258123
36375	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27897	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
27509	41258123
49637	41258123
27509	41258123
27509	41258123
27509	41258123
